71733	0.969540822169
71751	0.968853773045
71669	0.970456887667
71668	0.970914920417
71732	0.971830985915
71665	0.972747051414
71664	0.972976067789
71667	0.970914920417
71666	0.971716477728
71661	0.970685904042
71660	0.972289018665
71663	0.972403526852
71662	0.971716477728
71730	0.967708691171
71858	0.969655330356
71859	0.969884346731
71856	0.971372953166
71857	0.967365166609
71854	0.970914920417
71855	0.970113363105
71852	0.971143936791
71853	0.968510248483
71850	0.970456887667
71851	0.971945494103
71750	0.96862475667
71698	0.968968281232
71735	0.971487461353
71725	0.966105576549
71633	0.971945494103
71734	0.970227871293
71618	0.97206000229
71619	0.972289018665
71719	0.966678117485
71611	0.971716477728
71612	0.972976067789
71613	0.969998854918
71614	0.971830985915
71615	0.972976067789
71616	0.96862475667
71617	0.972976067789
71699	0.968510248483
71738	0.968968281232
71788	0.970571395855
71678	0.970914920417
71679	0.971601969541
71676	0.970456887667
71677	0.973205084164
71674	0.971601969541
71675	0.97206000229
71672	0.970456887667
71673	0.97251803504
71670	0.96862475667
71671	0.972289018665
71869	0.973663116913
71863	0.969655330356
71862	0.971487461353
71860	0.972747051414
71867	0.972289018665
71866	0.971143936791
71865	0.969769838543
71864	0.969884346731
71737	0.971143936791
71693	0.969540822169
71777	0.96690713386
71776	0.969197297607
71775	0.970227871293
71774	0.968281232108
71773	0.971029428604
71771	0.970685904042
71770	0.973434100538
71755	0.969998854918
71849	0.971143936791
71779	0.970227871293
71778	0.970914920417
71715	0.968739264857
71714	0.965304019237
71649	0.969998854918
71648	0.969540822169
71711	0.968968281232
71710	0.965533035612
71713	0.968739264857
71712	0.964502461926
71643	0.970914920417
71642	0.970914920417
71641	0.971372953166
71640	0.969998854918
71647	0.965418527425
71646	0.967937707546
71645	0.968510248483
71644	0.96862475667
71705	0.973434100538
71754	0.970456887667
71702	0.969082789419
71703	0.970685904042
71620	0.968739264857
71690	0.969998854918
71821	0.967708691171
71623	0.971830985915
71760	0.971945494103
71761	0.971945494103
71762	0.970227871293
71763	0.969884346731
71764	0.972174510477
71765	0.970685904042
71766	0.969540822169
71767	0.968052215733
71768	0.971830985915
71769	0.971258444979
71801	0.971372953166
71707	0.966678117485
71704	0.972632543227
71802	0.971716477728
71805	0.969426313981
71804	0.970227871293
71700	0.970914920417
71701	0.965876560174
71808	0.96175426543
71727	0.964044429177
71708	0.97034237948
71709	0.965647543799
71745	0.971716477728
71753	0.968853773045
71799	0.969884346731
71798	0.969311805794
71689	0.971258444979
71795	0.969311805794
71794	0.970685904042
71797	0.972861559602
71796	0.969884346731
71791	0.970800412229
71790	0.971830985915
71793	0.969540822169
71792	0.970571395855
71812	0.968281232108
71813	0.894881484026
71731	0.971372953166
71811	0.969884346731
71816	0.965876560174
71817	0.93381426772
71814	0.97206000229
71815	0.968281232108
71739	0.972403526852
71819	0.970685904042
71716	0.966220084736
71870	0.968166723921
71871	0.971716477728
71838	0.97034237948
71872	0.972289018665
71818	0.966334592923
71873	0.972861559602
71654	0.970685904042
71655	0.970571395855
71656	0.966678117485
71657	0.971487461353
71650	0.971601969541
71651	0.973090575976
71652	0.971487461353
71789	0.969311805794
71786	0.97034237948
71787	0.971830985915
71784	0.970685904042
71706	0.969769838543
71658	0.972747051414
71659	0.971716477728
71780	0.970113363105
71781	0.972403526852
71839	0.971372953166
71723	0.968510248483
71752	0.971716477728
71728	0.97251803504
71729	0.970113363105
71829	0.970227871293
71828	0.968968281232
71827	0.951219512195
71826	0.964960494675
71825	0.968510248483
71824	0.968853773045
71720	0.967479674797
71822	0.969769838543
71722	0.962899347303
71718	0.968281232108
71820	0.969197297607
71757	0.970800412229
71756	0.971945494103
71688	0.968853773045
71782	0.973090575976
71783	0.971258444979
71621	0.972174510477
71653	0.971716477728
71810	0.954540249628
71622	0.968281232108
71625	0.967479674797
71624	0.968395740295
71627	0.972174510477
71626	0.969998854918
71629	0.971945494103
71628	0.969311805794
71759	0.97034237948
71758	0.970800412229
71685	0.969540822169
71684	0.971372953166
71683	0.972174510477
71682	0.970914920417
71681	0.97034237948
71680	0.971372953166
71830	0.967708691171
71831	0.967365166609
71832	0.966792625673
71833	0.967594182984
71834	0.969540822169
71835	0.959693118058
71836	0.965876560174
71837	0.967250658422
71687	0.971487461353
71800	0.972289018665
71632	0.971601969541
71724	0.965533035612
71630	0.972861559602
71631	0.970800412229
71636	0.971372953166
71637	0.969769838543
71634	0.969540822169
71635	0.972976067789
71638	0.969998854918
71726	0.968853773045
71686	0.970227871293
71691	0.96862475667
71748	0.969884346731
71749	0.973090575976
71694	0.971487461353
71695	0.97034237948
71696	0.972976067789
71697	0.96862475667
71742	0.971601969541
71743	0.96862475667
71740	0.969884346731
71741	0.968395740295
71746	0.969082789419
71747	0.97034237948
71744	0.973090575976
71721	0.968968281232
71736	0.972403526852
71848	0.971830985915
71692	0.971029428604
71845	0.968968281232
71844	0.967250658422
71847	0.968853773045
71846	0.970113363105
71841	0.968052215733
71840	0.970571395855
71843	0.970456887667
71842	0.970456887667
71823	0.967479674797
